,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
52,520000,3474.425590548475,-271.993,6.3654346,331.86563,12.107335,270.87262,2.2587690353393555,1000.0,8.828185005982716
53,530000,3418.5624392614764,-279.92905,18.125626,335.2948,-37.984142,277.8039,2.294142246246338,1000.0,9.016719396909078
54,540000,3460.5885831935825,-274.87897,9.240065,333.54807,-4.49269,272.581,2.3130080699920654,1000.0,9.206907832622528
55,550000,3465.2467003667216,-268.42096,13.959239,333.7776,9.904406,266.00003,2.287022829055786,1000.0,9.394921497503917
56,560000,3449.474762658042,-275.26056,9.408201,335.9272,-12.928085,274.26105,2.2568767070770264,1000.0,9.58289655049642
57,570000,3421.5206125891864,-281.72546,7.85376,338.35068,2.664532,279.8254,2.3024258613586426,1000.0,9.770607630411783
58,580000,3453.706675985969,-279.09998,5.8832693,335.9744,-3.0962634,277.983,2.246657133102417,1000.0,9.956360081831614
59,590000,3497.0197013717143,-282.72308,5.782265,340.96735,-10.648214,280.62714,2.3335165977478027,1000.0,10.144042134284973
60,600000,3154.735712258802,-284.86508,6.8493466,341.1073,3.5413032,283.19345,2.0660464763641357,912.3,10.329822770754497
61,610000,2175.471486948375,-278.1106,10.922262,338.1398,-11.41397,276.44632,1.4520671367645264,641.0,10.503123811880748
62,620000,3445.050728891945,-293.48676,12.520642,345.10104,19.183212,292.28754,2.398890256881714,1000.0,10.697947239875793
63,630000,3030.345656426978,-289.0441,7.1801643,338.06897,2.921801,287.57538,2.024671792984009,881.6,10.894266458352407
64,640000,3432.4525939032756,-283.94403,39.03451,342.5624,-53.707108,281.9273,2.3247480392456055,1000.0,11.082031846046448
65,650000,3436.6054390266663,-287.26065,22.41718,339.64325,4.159244,285.88812,2.24290132522583,1000.0,11.270368401209513
66,660000,782.8149270472446,-281.59277,9.688335,341.16965,1.569838,280.37918,0.6107635498046875,263.8,11.430771656831105
67,670000,3466.1760387887507,-279.09894,7.7747917,340.5645,-14.489294,277.20972,2.3194048404693604,1000.0,11.619983716805775
68,680000,3445.362474025072,-291.3484,6.7429657,343.32434,0.39999968,289.66998,2.2623255252838135,1000.0,11.80701604684194
69,690000,3422.1284470533415,-289.97888,5.589735,348.30164,9.474929,288.65247,2.2216906547546387,1000.0,11.991570655504862
70,700000,3408.4490238572557,-280.88797,5.8663735,345.7866,-3.5579505,279.7992,2.3091700077056885,1000.0,12.178584742546082
71,710000,3399.445398347957,-293.52484,4.8548117,347.2018,16.963146,292.58948,2.229032516479492,1000.0,12.36385938723882
72,720000,3472.904836022694,-285.53513,7.813701,346.6177,4.8648114,284.27026,2.2621424198150635,1000.0,12.54885051647822
73,730000,3462.710465060854,-299.55707,6.364627,343.914,-3.3278198,297.78943,2.2681732177734375,1000.0,12.73521168231964
74,740000,3443.71991280929,-297.3308,6.361985,346.8661,12.756956,296.1314,2.2017431259155273,1000.0,12.92038280169169
75,750000,3122.0523396421986,-288.4961,14.4729,346.43155,-50.8359,286.8282,2.03702974319458,909.1,13.103407140572866
76,760000,2623.8158406360108,-297.33978,11.1086235,347.1689,-5.456723,295.76004,1.67911958694458,750.1,13.280899584293365
77,770000,3463.7550457740035,-297.17477,15.6768675,346.5968,6.3882055,296.12756,2.2621119022369385,1000.0,13.467629579703013
78,780000,3485.358729961486,-304.56677,8.801197,348.6412,15.559091,303.41626,2.2661402225494385,1000.0,13.653897380828857
79,790000,3448.9973410477605,-302.1548,5.670867,347.17844,39.534016,301.01987,2.511043071746826,1000.0,13.857495431105296
80,800000,1544.5340062838009,-298.4355,6.66356,346.26013,5.43067,297.66736,1.064894437789917,473.9,14.029209931691488
81,810000,3518.1091838046787,-294.44125,12.349229,349.7764,20.030264,293.12567,2.366499185562134,1000.0,14.219249939918518
82,820000,3519.473093796098,-304.68616,5.8815675,351.13077,-0.7476065,303.7694,2.423954725265503,1000.0,14.427136051654816
83,830000,3526.2278285791035,-298.05206,22.526268,348.94653,2.7914371,295.56735,2.2922170162200928,1000.0,14.61537589232127
84,840000,3501.51188014789,-302.07608,5.9202423,347.2412,-9.814077,301.3275,2.2524514198303223,1000.0,14.801363452275593
85,850000,3532.7095489366866,-307.4118,11.6043215,350.03928,10.913801,306.56863,2.3591814041137695,1000.0,14.990676486492157
86,860000,3518.9088209982738,-300.94836,21.21039,349.18604,8.0105915,299.80914,2.4444479942321777,1000.0,15.182856901486714
87,870000,3566.017958347991,-301.1308,6.308591,354.71027,8.931853,300.1704,2.3012092113494873,1000.0,15.377479712168375
88,880000,3584.6933504830013,-304.03925,4.458619,348.08295,-0.1713115,303.03867,2.3532779216766357,1000.0,15.565666584173838
89,890000,3580.120905615341,-307.2893,4.669836,349.41232,27.016447,306.5256,2.340029716491699,1000.0,15.75685566663742
90,900000,3518.9115287306486,-303.84302,4.6711807,352.02463,-76.51571,302.26505,2.3064844608306885,1000.0,15.9447589635849
91,910000,3528.5397715284953,-307.13568,10.55992,354.56638,-30.266903,305.19006,2.3513400554656982,1000.0,16.133091004689536
92,920000,3626.3455025432586,-304.99478,15.553936,353.1455,5.8403683,302.9101,2.3593037128448486,1000.0,16.32285983165105
93,930000,3568.215178276121,-302.26862,6.8684196,355.48584,4.9444814,301.01782,2.4370241165161133,1000.0,16.51339191198349
94,940000,3557.017876344905,-306.43158,6.2170906,357.13226,-8.9885845,305.43723,2.373682737350464,1000.0,16.703596063454945
95,950000,3538.1430483611175,-304.2013,6.978473,355.89786,-11.078113,302.82208,2.296593427658081,1000.0,16.89287885824839
96,955000,3590.871602675283,-299.76425,7.469616,355.1337,0.83477014,298.47427,2.293212890625,1000.0,17.00657465060552
97,960000,3561.7131666164896,-314.48145,5.113448,357.81064,15.87225,313.33978,2.293794870376587,1000.0,17.119141646226247
98,965000,3551.3430641540094,-308.52173,14.589018,355.20026,32.0883,306.00003,2.2796823978424072,1000.0,17.232387042045595
99,970000,3539.4196440894984,-302.46014,9.964168,355.45044,16.08471,301.4153,2.2876813411712646,1000.0,17.350152146816253
100,975000,556.0835468938246,-309.7417,3.4113126,358.23117,9.859104,308.94214,0.4548490047454834,194.7,17.432289739449818
101,980000,3228.08874545094,-316.30258,17.025143,357.85245,11.576038,315.55606,2.103062391281128,911.6,17.542389114697773
102,985000,3537.727330202506,-314.37958,23.638195,353.349,-8.358237,313.53754,2.340768575668335,1000.0,17.6562349041303
103,990000,3520.160454003542,-307.1612,3.7642484,355.71027,18.992092,306.20605,2.5946969985961914,1000.0,17.774445648988088
104,995000,2200.7613210446466,-309.88376,3.149609,355.32956,-3.2325826,307.80798,1.4457530975341797,637.9,17.874397575855255
105,1000000,3562.1283384596036,-308.92917,6.6996913,355.80817,-13.141505,307.62967,2.3104476928710938,1000.0,17.988547507921854
