,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
20,200000,898.4546366107534,-172.876,15.569579,254.98315,-11.075509,169.58667,0.6355700492858887,271.8,2.8602750023206074
21,210000,898.3168909022163,-180.98154,63.346176,254.44597,-5.1439414,176.3776,0.6963603496551514,283.4,3.021398882071177
22,220000,776.3569721573169,-196.30989,15.778073,263.42886,-7.452869,191.95328,0.5539495944976807,240.1,3.1799302458763123
23,230000,791.9514296252516,-199.39468,16.406757,259.39822,-10.547534,197.39679,0.5800364017486572,240.4,3.340317980448405
24,240000,1852.1071187892546,-205.8294,97.8781,274.06583,-10.32338,202.20529,1.4586846828460693,610.7,3.5160378336906435
25,250000,1771.212557459428,-201.42432,12.389756,277.25027,-10.423871,198.37701,1.3138127326965332,568.2,3.689685066541036
26,260000,1855.598648217224,-203.67786,26.840483,281.26352,-11.810364,199.60254,1.37186598777771,591.9,3.8610198418299357
27,270000,2101.493248697371,-201.43994,67.629295,284.54333,-7.0055933,197.02518,1.511786699295044,661.0,4.035184689362844
28,280000,1233.3352756317481,-205.76639,13.171261,283.5492,-18.653864,202.28934,0.9463555812835693,410.0,4.20101382335027
29,290000,1937.191487405455,-203.22758,24.968334,286.51938,-28.514002,200.2713,1.3916070461273193,604.5,4.373940821488699
30,300000,2201.717400172251,-213.10995,49.46349,284.11166,-18.387379,208.39157,1.6520886421203613,717.9,4.54952472448349
31,310000,1906.3567476503417,-213.12042,11.82401,279.62415,-15.264032,210.57356,1.428267002105713,622.7,4.724089908599853
32,320000,1943.4899518667692,-212.45319,16.996883,285.0126,-22.745718,210.17293,1.4927692413330078,647.4,4.897223993142446
33,330000,3164.7275399473356,-224.75082,21.696236,287.94543,8.692035,222.21347,2.318497657775879,1000.0,5.083823712666829
34,340000,2734.7155410056107,-222.91124,131.55754,290.4621,1.3802739,219.91493,2.0300121307373047,876.2,5.266525614261627
35,350000,1470.4733779374676,-212.5154,47.323936,288.77167,-11.901602,209.73648,1.1020219326019287,469.1,5.43530509074529
36,360000,1906.0432116134416,-232.52878,16.197733,290.1294,8.034306,230.53073,1.354158878326416,591.3,5.606373778978983
37,370000,2508.3120846798247,-226.57751,43.765556,289.3638,7.7596254,223.75085,1.886446237564087,821.9,5.790832086404165
38,380000,3040.0899002150827,-233.42087,10.366498,293.30774,15.422699,231.77625,2.338515043258667,1000.0,5.980303152402242
39,390000,3136.537642308832,-227.82625,23.627497,293.07193,-21.44502,225.08725,2.22904634475708,1000.0,6.164930252234141
40,400000,2989.2234358511714,-236.47603,32.03275,298.86856,-47.650574,232.29123,2.2144131660461426,959.5,6.348909743626913
41,410000,3133.995041995201,-236.46774,9.75914,298.94766,8.799148,234.81633,2.3184330463409424,1000.0,6.537429094314575
42,420000,3075.3573134876206,-231.08101,66.28457,299.37466,-22.800451,228.14319,2.247772216796875,1000.0,6.723705526192983
43,430000,3253.880681335968,-238.17038,10.966091,298.29327,-5.244672,234.39062,2.3625338077545166,1000.0,6.911904986699422
44,440000,3006.507191549824,-245.01645,108.53056,301.39105,-14.66496,241.56651,2.1521356105804443,934.4,7.094957153002421
45,450000,3271.622391700507,-243.65994,15.916207,301.41788,10.721009,241.6683,2.2931089401245117,1000.0,7.282675548394521
46,460000,2992.7210415147547,-249.81877,8.859713,305.25983,-10.831527,248.20805,2.136709690093994,935.5,7.467783347765605
47,470000,3269.0039367105346,-239.07591,17.859764,305.64008,-6.3639936,236.34953,2.2442188262939453,1000.0,7.655405807495117
48,480000,3261.075766907965,-251.91136,23.821947,310.25565,6.044504,249.70564,2.285843849182129,1000.0,7.842621123790741
49,490000,3236.048321115654,-247.0833,22.689709,305.12262,-11.884367,243.96907,2.2454447746276855,1000.0,8.02893480459849
50,500000,3034.118433549834,-251.6772,10.52299,307.75772,3.8439972,250.33662,2.1800827980041504,950.0,8.216046102841695
51,510000,3156.1269321694044,-250.83394,15.030645,311.3978,-29.313154,248.42477,2.441190719604492,1000.0,8.40663882891337
52,520000,3331.5196245454486,-259.11334,14.6257515,309.83725,-15.693279,257.4332,2.4213507175445557,1000.0,8.596311489741007
53,530000,3165.9700306287104,-246.60422,44.829063,310.97363,-5.668025,243.85896,2.2904529571533203,1000.0,8.783789928754171
54,540000,3257.01530612612,-252.51425,17.030983,310.7411,-5.39405,249.69171,2.288843870162964,1000.0,8.971639446417491
55,550000,3227.4740705808294,-257.1073,8.522431,310.38644,-10.94681,255.2876,2.296205520629883,1000.0,9.158301560084025
56,560000,3200.379179030994,-260.46936,8.479231,313.30356,-1.3998685,257.48834,2.255791425704956,1000.0,9.34500645796458
57,570000,3232.735704900396,-251.40118,37.200226,310.64648,-5.5745807,248.82034,2.2585268020629883,1000.0,9.531842211882273
58,580000,3236.6452585097422,-265.31036,11.693282,314.4253,19.130356,263.65875,2.296320915222168,1000.0,9.721396823724112
59,590000,3269.905419267422,-259.79587,10.896591,314.70282,-7.452679,258.20148,2.2401463985443115,1000.0,9.907265849908192
60,600000,2907.1901427602506,-257.86597,11.20502,313.87997,-28.675652,256.71567,2.0529634952545166,889.1,10.090866128603617
61,610000,3033.1017929394934,-267.95206,25.211588,316.20953,-42.116962,265.5354,2.1671760082244873,940.8,10.277852682272593
62,620000,3171.686615164188,-257.3099,26.11022,317.117,-7.3969803,254.25998,2.2722551822662354,1000.0,10.465537889798481
63,630000,3298.28582734894,-260.58337,6.971327,316.56274,8.069568,259.11407,2.257509231567383,1000.0,10.652767888704936
64,640000,3296.10769894679,-262.53763,14.418648,314.38376,0.7847946,261.29712,2.3679840564727783,1000.0,10.840946125984193
65,650000,3264.5742346519746,-261.19208,19.387407,318.28375,-20.379948,258.19824,2.2467310428619385,1000.0,11.026494352022807
66,660000,3320.583356002974,-267.00772,12.231502,317.71246,-2.2634633,265.12677,2.2748255729675293,1000.0,11.21389896472295
67,670000,3097.6832457345777,-269.8923,221.94962,316.11823,5.446889,267.32175,2.3721768856048584,1000.0,11.40244799455007
68,680000,3324.035773266096,-262.2704,11.621014,318.2866,8.047227,259.95154,2.1894779205322266,1000.0,11.591484491030375
69,690000,3256.269345124099,-271.69104,6.6920176,318.70322,-6.370918,269.6155,2.24009108543396,1000.0,11.77737698952357
70,700000,2955.669256722643,-266.0548,15.35694,317.8493,2.2090018,264.26196,2.073687791824341,913.1,11.961002814769746
71,710000,3239.9532707326252,-275.73895,15.270937,318.75784,2.926971,273.77338,2.3618245124816895,1000.0,12.1494180560112
72,720000,3157.8586208892557,-269.22873,7.6289043,319.7133,11.989071,267.8548,2.3342111110687256,1000.0,12.341065363089244
73,730000,3314.7782237728197,-265.05707,25.292244,319.89743,-20.520918,262.14038,2.3334131240844727,1000.0,12.533223783969879
74,740000,3292.8323573554835,-267.07953,10.401507,320.11914,-0.5161155,265.50867,2.3198118209838867,1000.0,12.724011596043905
75,750000,3304.551099578809,-273.79013,9.512505,319.8482,17.63553,272.36887,2.32163405418396,1000.0,12.914766240119935
76,760000,3205.868321140474,-267.99493,8.88469,322.56424,13.35314,266.75348,2.3281164169311523,1000.0,13.106302539507547
77,770000,3283.7459546358978,-276.17422,84.48373,322.87067,-2.9152687,273.80508,2.3488924503326416,1000.0,13.298500033219655
78,780000,3156.0326933887563,-278.12256,17.004467,325.87115,-7.2183614,276.16837,2.250861644744873,1000.0,13.484665437539418
79,790000,3213.3742779657405,-274.52576,44.472515,324.412,-49.584637,271.84668,2.3319809436798096,1000.0,13.672591622670492
80,800000,3242.108932625758,-276.01587,11.222019,323.57068,-15.070853,274.7462,2.262024402618408,1000.0,13.857452038923899
81,810000,3041.6351167806993,-277.98343,16.758747,325.13797,11.614106,276.52765,2.119908332824707,936.4,14.039886685212453
82,820000,3271.576239013425,-278.51813,62.02205,324.14355,3.4342837,276.61612,2.2666947841644287,1000.0,14.225389568010966
83,830000,2308.7243684732116,-279.98346,8.434711,323.1172,-4.5753436,277.73767,1.6267356872558594,724.8,14.403490245342255
84,840000,3308.7323992441065,-271.67508,15.596869,325.54065,-31.237648,269.75488,2.2912328243255615,1000.0,14.592257622877757
85,850000,3329.058064732043,-271.1847,15.38577,323.6231,-7.5910864,268.9842,2.3844656944274902,1000.0,14.780090093612671
86,860000,3319.799142975364,-272.82666,38.12562,326.06412,-78.193054,271.25427,2.4099254608154297,1000.0,14.968833033243815
87,870000,3332.2269006951065,-281.16415,5.0025573,327.96362,13.077869,280.17172,2.3040430545806885,1000.0,15.15794353087743
88,880000,3285.883267632586,-283.2676,7.99436,328.41293,4.665803,282.31775,2.309375286102295,1000.0,15.349148909250895
89,890000,3289.7135153694735,-275.17053,27.389328,325.49908,-9.814484,273.63965,2.294517755508423,1000.0,15.535973807175955
90,900000,3267.246341416022,-285.62918,7.14235,327.36826,-7.5021276,284.71045,2.302701234817505,1000.0,15.724030979474385
91,910000,3239.6058987452343,-278.76013,6.2362785,328.11542,-4.1657968,277.72128,2.2665157318115234,1000.0,15.908996689319611
92,920000,3282.7012636160166,-286.76917,6.8931036,327.08218,1.0135169,285.7262,2.2996292114257812,1000.0,16.09583274126053
93,930000,3295.3330869556703,-285.47937,6.3980722,324.09827,2.6386797,284.3263,2.2695329189300537,1000.0,16.280991641680398
94,940000,3228.769386790838,-280.72916,9.523485,327.2836,-18.851772,278.18826,2.229950189590454,1000.0,16.46564267873764
95,950000,3255.7725499100957,-288.84143,4.5836716,326.79926,12.359632,288.002,2.3195643424987793,1000.0,16.654581117630006
96,955000,3265.3954353104705,-283.26343,7.5970674,326.5475,-4.5837755,281.764,2.238266706466675,1000.0,16.768762306372324
97,960000,3265.8349531461927,-286.27295,15.670023,326.4316,20.623772,285.12927,2.394444704055786,1000.0,16.88336254755656
98,965000,3239.6896182110067,-285.24042,13.564981,329.0337,15.055701,284.27863,2.268221616744995,1000.0,16.995685335000356
99,970000,3309.9146729916997,-284.61786,5.4096055,325.9672,30.409554,283.39197,2.244941234588623,1000.0,17.10788355668386
100,975000,3237.8932969330294,-288.02325,12.11063,328.44672,11.118605,286.9254,2.271763563156128,1000.0,17.220424528916677
101,980000,3298.918609738025,-289.51257,7.1484747,327.18527,17.469543,288.3543,2.2885732650756836,1000.0,17.336773459116618
102,985000,3317.81472797707,-287.5073,5.076153,329.72885,5.2046824,286.74304,2.395181179046631,1000.0,17.452395077546438
103,990000,3264.3163635920296,-284.284,5.747449,330.52814,10.143305,283.34894,2.3413991928100586,1000.0,17.567310416698454
104,995000,3287.864357929894,-286.64865,5.9157534,331.20255,30.050959,285.76407,2.3171908855438232,1000.0,17.680834205945335
105,1000000,3232.6481262853904,-284.87463,13.9430895,326.41547,9.239632,283.75467,2.3440194129943848,1000.0,17.795452880859376
