,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
53,530000,4587.196780353555,-290.19946,110.6586,429.51163,-10.065087,284.20886,4.546893358230591,899.3,12.851939475536346
54,540000,4356.648495707455,-311.6949,166.92815,431.59912,-6.9336653,305.63757,4.1039557456970215,841.5,13.146667238076528
55,550000,4531.075216568701,-313.7157,164.539,437.72815,-13.254711,307.41595,4.434413194656372,883.3,13.441287008921305
56,560000,5082.5417734881285,-323.31973,147.68668,440.38477,0.89899355,315.99585,5.095082759857178,1000.0,13.74831022421519
57,570000,4925.3833001541825,-321.6842,120.478836,441.84274,-4.889495,315.35278,4.993241548538208,972.7,14.05802686214447
58,580000,4568.491301047265,-334.47034,102.342995,444.3708,5.6902843,329.59882,4.807110071182251,916.7,14.36087718407313
59,590000,4976.339574074356,-328.35892,150.13962,446.347,0.51486933,323.3301,5.175527334213257,1000.0,14.668777600924175
60,600000,4001.126826092363,-334.12296,156.7554,450.82956,-15.995903,326.8542,4.086655855178833,781.7,14.95920462210973
61,610000,4433.616957722685,-330.9275,148.37903,450.46002,10.8405075,325.47278,4.3687052726745605,877.6,15.253503223260244
62,620000,4951.755919622625,-323.94293,152.1265,451.65436,4.6730747,317.44666,4.976549863815308,974.9,15.566632739702861
63,630000,5057.022846420214,-339.32422,123.84555,455.66013,-5.553684,333.1301,5.1082422733306885,1000.0,15.87621815999349
64,640000,4963.054042046201,-346.33386,137.59003,456.78113,-8.488573,341.00214,5.12093448638916,1000.0,16.18567237854004
65,650000,5070.519067517356,-345.0327,124.77081,456.06674,-6.8328037,340.1015,5.039175987243652,1000.0,16.49300632874171
66,660000,4938.893761796779,-360.47183,139.01723,459.21082,-32.588196,354.2655,4.812851905822754,964.3,16.794898343086242
67,670000,5043.0575226123065,-365.58936,138.24355,461.86835,-5.896008,359.70227,5.326359748840332,1000.0,17.106884694099428
68,680000,4738.8043435591535,-347.64264,137.69052,462.26755,0.16623116,342.7896,5.079234838485718,946.6,17.42548002799352
69,690000,4573.140835149076,-351.28723,177.7637,463.7887,-13.91956,345.1454,4.678032636642456,878.0,17.730428938070933
70,700000,4938.769279809117,-369.0856,120.63614,463.991,9.57034,363.0261,5.053443193435669,968.5,18.04553066889445
71,710000,4990.891718635075,-344.26938,156.91483,465.42963,7.598818,339.233,5.199128866195679,1000.0,18.35713754494985
72,720000,5069.083356785708,-373.91992,157.68944,465.88644,-36.96451,368.99603,5.142512321472168,1000.0,18.669889914989472
73,730000,4897.22644841019,-358.07346,123.16253,465.41968,-3.4671402,353.40567,4.767750263214111,962.8,18.974919426441193
74,740000,5023.497610685152,-375.32196,143.54922,467.4511,8.016586,370.33475,5.076192378997803,1000.0,19.28235379854838
75,750000,5039.281126339423,-370.18527,151.01016,467.42252,-42.62696,364.37244,5.010416507720947,976.1,19.58721730709076
76,760000,5113.672167996037,-363.39108,134.7219,470.56305,-2.1743379,357.73892,5.340413808822632,1000.0,19.900355903307595
77,770000,4918.429494094381,-384.89297,106.768265,469.95978,-48.59631,378.53015,5.326171159744263,1000.0,20.222015102704365
78,780000,5202.20948387345,-371.7646,107.34651,470.35425,-3.1937594,367.43793,5.606861114501953,1000.0,20.548196220397948
79,790000,4750.915470945203,-347.30792,119.205,470.45444,-41.776566,342.80646,4.710448503494263,925.9,20.85757241646449
80,800000,4677.985561446194,-368.12347,99.38475,470.22678,-4.726316,362.95813,4.572183132171631,914.1,21.158104050159455
81,810000,4914.538053970315,-381.77277,127.81407,471.6698,0.5415713,375.38382,5.084809303283691,1000.0,21.46654586394628
82,820000,5181.830868196664,-368.4077,161.0083,471.60715,2.906927,362.2245,5.154996633529663,1000.0,21.776916909217835
83,830000,4829.485099315686,-394.38165,108.451065,470.83673,-4.069838,388.4953,4.97600531578064,931.9,22.085520164171854
84,840000,5187.210955035114,-383.39917,108.29213,473.5497,-54.673656,378.70367,5.103115797042847,1000.0,22.39569435119629
85,850000,5128.463905218624,-392.19095,114.65993,475.02637,-11.638096,386.91376,4.970569133758545,1000.0,22.70385504166285
86,860000,5068.456643568397,-386.6288,109.88095,472.38022,-10.776178,382.55164,5.1825525760650635,1000.0,23.01823292175929
87,870000,5021.893419930064,-378.42877,143.8493,474.1851,9.877592,373.24005,4.981613636016846,969.3,23.333836591243745
88,880000,4752.200138034553,-397.2248,110.21718,473.453,12.080768,392.23282,5.016003131866455,958.9,23.640476858615877
89,890000,3899.4107272183282,-393.69135,92.15561,475.32812,-6.296234,388.8775,4.293534517288208,776.8,23.95825702746709
90,900000,5051.460856907985,-377.19086,122.26268,474.81448,2.6351767,372.20654,5.170925140380859,990.4,24.278274385134377
91,910000,3984.6282944582804,-388.6825,102.112144,477.2807,-11.285215,383.6696,4.3484110832214355,836.1,24.580589997768403
92,920000,4447.731133398675,-383.57532,93.50264,475.58096,13.028086,379.33905,4.332742929458618,875.6,24.878967686494192
93,930000,4672.224326057547,-401.2372,123.19701,478.24008,2.6638029,396.93048,4.8341965675354,932.3,25.187755187352497
94,940000,4461.309889762146,-388.18347,106.818146,477.1155,0.44374186,382.3861,4.451253652572632,879.8,25.49586803118388
95,950000,5093.006174497352,-399.11798,117.160866,478.9503,-19.138578,395.15317,5.469418525695801,1000.0,25.81080642143885
96,955000,4700.901132126699,-387.2157,102.3473,478.54987,2.7590158,382.1662,4.611184358596802,916.4,25.99810150464376
97,960000,5083.946065283659,-392.1886,95.66703,478.52612,3.463591,387.96384,5.094696760177612,1000.0,26.193739144007363
98,965000,4936.088787268817,-408.00394,60.835167,477.71884,-1.7753333,404.2024,5.325024366378784,1000.0,26.393262898921968
99,970000,5238.260247732948,-394.27338,78.82465,481.3032,3.3437636,390.45016,5.045915603637695,1000.0,26.589068377017973
100,975000,5105.869333641371,-386.14975,99.06528,480.5424,-0.44001043,380.7887,5.184119462966919,1000.0,26.78545450369517
101,980000,5143.647668529017,-401.61597,102.455246,478.58505,-6.154558,397.87762,5.0923097133636475,985.3,26.98168223698934
102,985000,5167.799925256061,-393.6599,95.59748,480.35953,-4.634244,389.65387,5.077907085418701,1000.0,27.180771485964456
103,990000,5127.608451969076,-401.77246,84.038895,477.19705,1.2389325,397.53192,4.911463260650635,1000.0,27.376528902848563
104,995000,4912.675486507266,-402.64264,94.05209,479.45218,-2.3823557,399.0256,4.782794713973999,973.9,27.567416365941366
105,1000000,5188.2864374591245,-393.32666,113.72943,479.8237,1.1639841,389.49677,5.269888162612915,1000.0,27.76735789378484
