,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
52,520000,3087.0165855347013,-207.06548,41.381897,271.69183,-1.435169,204.93364,2.5173656940460205,1000.0,8.848328618208567
53,530000,3132.91397326645,-205.23758,34.497414,285.03162,15.72644,202.66275,2.538027763366699,1000.0,9.044602076212565
54,540000,3193.580399036334,-205.67996,21.349665,277.2688,-14.059311,203.56882,2.387535810470581,1000.0,9.23755921125412
55,550000,3017.889988501744,-211.05612,33.435062,282.2541,3.451509,208.28336,2.4863948822021484,1000.0,9.432737223307292
56,560000,3049.561646401221,-216.53424,33.989285,292.88412,37.791206,214.01874,2.5078892707824707,1000.0,9.633138648668925
57,570000,2240.3565946907447,-210.78004,25.476017,286.7885,-7.86006,207.93407,1.7910349369049072,740.6,9.818046196301777
58,580000,3274.2822211169428,-215.49,22.847218,310.34003,0.34403288,212.48416,2.3995347023010254,1000.0,10.01014932791392
59,590000,3262.6312777430767,-215.01819,47.64505,290.562,-23.483349,211.90256,2.3637447357177734,1000.0,10.20146350065867
60,600000,3224.3959009199325,-222.31412,32.323112,293.99222,-5.037651,218.77641,2.5951762199401855,1000.0,10.39537175099055
61,610000,3200.5481955552973,-219.52795,47.210594,288.91086,13.913602,216.81024,2.365821361541748,968.3,10.58861716190974
62,620000,3266.107928399634,-228.58737,30.28469,296.70377,11.913839,225.90536,2.3490545749664307,1000.0,10.781931968530019
63,630000,3265.947984591875,-220.3393,46.355427,303.54376,-21.720476,217.79453,2.4485771656036377,1000.0,10.97598789135615
64,640000,3224.1604776444133,-227.9313,26.169672,306.40265,-19.225792,225.70717,2.345156192779541,1000.0,11.1705912510554
65,650000,3282.5060621488847,-228.75235,23.869879,310.3826,-6.946849,226.82132,2.369527578353882,1000.0,11.360147881507874
66,660000,3452.60305532917,-235.7082,31.125671,305.53845,-2.9872446,232.57985,2.377127170562744,1000.0,11.55046763420105
67,670000,3265.9370782544966,-230.91461,22.75513,306.89737,15.493574,228.49048,2.3705406188964844,1000.0,11.7410000483195
68,680000,3165.686449111775,-235.29984,26.580118,321.73587,9.951935,233.21451,2.3713884353637695,1000.0,11.93423570394516
69,690000,3238.050873976138,-235.83783,23.428188,304.72568,-0.360734,233.86014,2.32300066947937,1000.0,12.124173208077748
70,700000,3291.453327423265,-239.54893,32.40004,308.1791,3.7127414,237.49405,2.3993489742279053,1000.0,12.316085362434388
71,710000,3184.219700440034,-239.51097,39.07476,315.1505,2.006692,236.99345,2.39740252494812,1000.0,12.50841892560323
72,720000,3447.9085782947177,-230.18954,24.885494,323.01392,-21.576029,227.68777,2.437692642211914,1000.0,12.702096792062123
73,730000,3294.979703429445,-238.0936,29.281057,313.96967,-8.596943,235.89981,2.443981647491455,1000.0,12.9033988793691
74,740000,3266.7124649581665,-239.2088,32.54212,322.7297,-1.7804933,236.87749,2.5263519287109375,1000.0,13.102870217959087
75,750000,3248.9895673581786,-243.22266,27.82441,322.27774,15.7129135,240.60509,2.55279541015625,1000.0,13.305570387840271
76,760000,3288.345630165369,-236.23868,67.38456,319.28458,-28.263662,234.34296,2.485330820083618,1000.0,13.502909735838573
77,770000,3246.3231190906445,-242.84216,39.9037,320.16995,1.1611015,240.42264,2.3400564193725586,1000.0,13.694038156668345
78,780000,3438.3535412784813,-238.18816,36.919746,320.9923,-27.408274,235.28119,2.331554889678955,1000.0,13.88438013792038
79,790000,3303.530512493344,-240.73898,37.60057,325.26465,5.0250945,237.75233,2.435872793197632,1000.0,14.078444997469584
80,800000,3398.077799391215,-249.71762,26.591597,332.39612,0.5162425,247.40668,2.382927656173706,1000.0,14.270381557941437
81,810000,3418.409827598778,-244.36688,25.878122,319.87122,-13.5341015,241.92908,2.4123051166534424,1000.0,14.463005057970683
82,820000,3426.4141939425076,-250.76038,21.662348,325.3337,3.5365138,249.05066,2.3920068740844727,1000.0,14.6556649128596
83,830000,3402.764030627038,-248.80127,29.146769,335.27817,-23.620806,246.78482,2.5153446197509766,1000.0,14.855286125342051
84,840000,2964.999001783306,-246.76282,35.952126,345.84772,-5.685623,243.52264,2.3356099128723145,914.0,15.052880950768788
85,850000,3378.396036887601,-248.74995,30.122845,327.61908,24.94394,246.59863,2.4767050743103027,1000.0,15.253314193089803
86,860000,3280.492480528757,-245.25058,28.869053,341.4464,-5.039172,242.88367,2.507904291152954,1000.0,15.45454934835434
87,870000,3264.457100992637,-252.10757,30.993576,333.19235,33.99232,250.38,2.3414766788482666,1000.0,15.64595848719279
88,880000,3427.9555590072678,-253.74588,31.844759,349.65552,-4.6006885,251.04248,2.3753323554992676,1000.0,15.838101021448772
89,890000,3420.1606783366747,-253.30869,32.046482,347.9114,-33.79735,251.49246,2.3537404537200928,1000.0,16.029974341392517
90,900000,3388.682794435419,-260.7841,50.468357,334.2031,25.946915,258.7496,2.344162940979004,1000.0,16.220795333385468
91,910000,3528.103604760491,-254.7265,40.49043,335.32776,9.116548,252.6838,2.383443832397461,1000.0,16.412432034810383
92,920000,3662.953598694375,-251.59634,36.49736,348.1479,-9.979682,249.0347,2.402543783187866,1000.0,16.604965794086457
93,930000,3532.948665212927,-258.14777,21.451628,349.26468,-0.68041027,256.64664,2.3806493282318115,1000.0,16.797195653120678
94,940000,3413.1961500108546,-253.27182,20.922115,356.2274,7.020734,251.39185,2.4071033000946045,1000.0,16.989686385790506
95,950000,3578.255764383635,-247.7757,27.82861,355.0452,-5.088165,245.78644,2.3427236080169678,1000.0,17.18169839779536
96,955000,3721.226631691176,-256.44144,29.51204,355.7958,-6.940766,253.81598,2.373819589614868,1000.0,17.2974174062411
97,960000,3698.942702080207,-262.38168,34.267784,358.21414,-0.9848386,260.46094,2.391469955444336,1000.0,17.413326366742453
98,965000,3655.2154032073895,-260.70337,30.753902,353.35464,3.5536857,258.4334,2.342621088027954,1000.0,17.52780019044876
99,970000,3791.6068185029035,-263.17267,40.55387,353.19986,12.09982,261.38,2.358736038208008,1000.0,17.64213939110438
100,975000,3731.3154691815907,-261.78928,24.189056,351.16238,12.835013,260.28882,2.332777738571167,1000.0,17.755944585800172
101,980000,3551.761376613237,-260.56354,30.050617,352.83554,-15.508622,258.54614,2.3621604442596436,1000.0,17.87068229118983
102,985000,3779.1004496590394,-266.54926,47.283947,355.31448,36.283638,263.99557,2.357401132583618,1000.0,17.98621200323105
103,990000,3775.5351584092723,-256.75946,33.536877,357.36942,-16.372774,253.57037,2.353239059448242,1000.0,18.102444231510162
104,995000,3820.324828783546,-262.07507,24.069042,360.99673,-79.42411,259.31677,2.375171184539795,1000.0,18.21774818897247
105,1000000,3654.766376611936,-266.3842,22.04762,356.35437,0.70380795,264.5708,2.321521282196045,1000.0,18.331618678569793
